Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Hvem behandler skader på lånte og lejede genstande.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Lån%20og%20leje.aspx""";False;Lån%20og%20leje.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Hvilke ansvarsskader skal vi tage stilling til.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20selvforsikrede%20skoler%20EAL%20§%2020.aspx""";False;Vedrørende%20selvforsikrede%20skoler%20EAL%20§%2020.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Hæftelse for købte varer.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Varer%20i%20udvalg%20-%20køb%20på%20prøve.aspx""";False;Varer%20i%20udvalg%20-%20køb%20på%20prøve.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Katteskader.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Mark-%20og%20Vejfredsloven.aspx""";False;Mark-%20og%20Vejfredsloven.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Klage over afgørelse.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Besvarelse%20af%20klagesager.aspx""";False;Besvarelse%20af%20klagesager.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lov om Erstatningsansvar § 25.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/småskader.aspx""";False;småskader.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lån og leje.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Cykler%20lånt%20eller%20lejet%20i%20udlandet.aspx""";False;Cykler%20lånt%20eller%20lejet%20i%20udlandet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lån og leje.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/cykler.aspx""";False;cykler.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lån og leje.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/dobbeltforsikring.aspx""";False;dobbeltforsikring.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lån og leje.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Hvem%20behandler%20skader%20på%20lånte%20og%20lejede%20genstande.aspx""";False;Hvem%20behandler%20skader%20på%20lånte%20og%20lejede%20genstande.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lån og leje.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20lånte%20og%20lejede%20cykler.aspx""";False;Vedrørende%20lånte%20og%20lejede%20cykler.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Manglet evnen til at handle fornuftsmæssigt.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20forsætligt%20forvoldte%20skader,%20som%20skyldes%20evnen%20til%20at%20handle%20fornuftsmæssigt.aspx""";False;Vedrørende%20forsætligt%20forvoldte%20skader,%20som%20skyldes%20evnen%20til%20at%20handle%20fornuftsmæssigt.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Manglet evnen til at handle fornuftsmæssigt.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20forsætligt%20forvoldte%20skader,%20som%20skyldes%20handicap%20og%20sygdom.aspx""";False;Vedrørende%20forsætligt%20forvoldte%20skader,%20som%20skyldes%20handicap%20og%20sygdom.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Medarbejderens egen hæftelse.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Erstatningsansvarslovens%20§%2023.aspx""";False;Erstatningsansvarslovens%20§%2023.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Motoransvar eller privat ansvar.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Kapitel%202-aftalen.aspx""";False;Kapitel%202-aftalen.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Motoransvar eller privat ansvar.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20passager%20forvolder%20skade%20på%20bil.aspx""";False;Vedrørende%20passager%20forvolder%20skade%20på%20bil.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Motorkøretøj - børns ansvar - varetægt.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Ankenævnskendelser%20vedrørende%20skade%20forvoldt%20på%20og%20med%20motorkøretøjer.aspx""";False;Ankenævnskendelser%20vedrørende%20skade%20forvoldt%20på%20og%20med%20motorkøretøjer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Motorkøretøj - børns ansvar - varetægt.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Forældres%20hæftelsesansvar.aspx""";False;Forældres%20hæftelsesansvar.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Pasning af andres hunde.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx""";False;Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Pasning af andres hunde.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20pasning%20af%20hund.aspx""";False;Vedrørende%20pasning%20af%20hund.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Personskader sket i udlandet.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Betaling%20til%20vores%20samarbejdspartnere.aspx""";False;Betaling%20til%20vores%20samarbejdspartnere.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Personskader sket i udlandet.aspx;Ansvar;"href=""/Skade/hb/bil/SitePages/Grønt%20kort%20bureauer.aspx""";False;Grønt%20kort%20bureauer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Personskader sket i udlandet.aspx;Ansvar;"href=""/Skade/hb/bil/SitePages/LB%27s%20Grønt%20kort%20partnere.aspx""";False;LB%27s%20Grønt%20kort%20partnere.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Politirapport.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20anerkendelse%20i%20hundeansvarssager.aspx""";False;Vedrørende%20anerkendelse%20i%20hundeansvarssager.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
produktansvar.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20produktansvar.aspx""";False;Vedrørende%20produktansvar.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
produktansvar.aspx;Ansvar;"href=""/Skade/hb/regres/skadetyper/Sider/Skader-forvoldt-af-defekte-produkter.aspx""";False;Skader-forvoldt-af-defekte-produkter.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Referater fra ansvarsmøder.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Hund%20gør%20andre%20dyr%20bange.aspx""";False;Hund%20gør%20andre%20dyr%20bange.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Referater fra ansvarsmøder.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx""";False;Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Reserveafsættelse i skadesager som forventes at komme til at koste over 1 mio.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Reserveafsættelse.aspx""";True;Reserveafsættelse.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;Ansvar
Rådgivningsansvar.aspx;Ansvar;"href=""/Skade/tool/KlaInd/Lists/Retssager%20i%20LBkoncernen/Aktive%20sager.aspx?View=%7b550B4E55-41A9-4E0A-BB9B-0DB3BAC7E4DC%7d&ampFilterField1=Branche&ampInitialTabId=Ribbon.List&ampVisibilityContext=WSSTabPersistence""";False;;http://intranet.lb.dk/Skade/tool/KlaInd/Lists/Retssager%20i%20LBkoncernen/Aktive%20regressager%20%20behandles%20i%20Medlemsjura.aspx;
Skade forvoldt af børn.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Forældres%20hæftelsesansvar.aspx""";False;Forældres%20hæftelsesansvar.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skade forvoldt af børn.aspx;Ansvar;"href=""/Skade/hb/ansvarNY/SitePages/Gæstebud%20i%20forhold%20til%20mindre%20børn.aspx""";False;Gæstebud%20i%20forhold%20til%20mindre%20børn.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
