Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Indkøb af affugter - strømforbrug.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Udtørringsskade%20efter%20affugtning.aspx""";False;Udtørringsskade%20efter%20affugtning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
CykelPLUS- Statistikkoder og stelnummer.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Udenlandske%20cykler%20-%20produktionsnummer%20-%20ingen%20stelnummer.aspx""";False;Udenlandske%20cykler%20-%20produktionsnummer%20-%20ingen%20stelnummer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Cykeltyveri - stelnummer og låsekrav.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Udenlandske%20cykler%20-%20produktionsnummer%20-%20ingen%20stelnummer.aspx""";False;Udenlandske%20cykler%20-%20produktionsnummer%20-%20ingen%20stelnummer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Erstatning - Hvem kan vi udbetale til.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Udbetaling%20af%20erstatning%20ved%20samlivsophør%20-%20skilsmisse%20-%20udeboende%20børn%20-%20Dødsfald%20(Boet%20efter).aspx""";False;Udbetaling%20af%20erstatning%20ved%20samlivsophør%20-%20skilsmisse%20-%20udeboende%20børn%20-%20Dødsfald%20(Boet%20efter).aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lånte og lejede genstande.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Udbetaling%20af%20erstatning%20ved%20samlivsophør%20-%20skilsmisse%20-%20udeboende%20børn%20-%20Dødsfald%20(Boet%20efter).aspx""";False;Udbetaling%20af%20erstatning%20ved%20samlivsophør%20-%20skilsmisse%20-%20udeboende%20børn%20-%20Dødsfald%20(Boet%20efter).aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri begået af håndværkere.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx""";False;Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri med nøgle fra nøgleboks.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx""";False;Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri ved brug af nøgle fundet på forsikringsstedet.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx""";False;Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri, når gerningstidspunktet strækker sig over flere måneder.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx""";False;Tyveri%20ved%20brug%20af%20udleveret%20nøgle.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri begået af håndværkere.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20ved%20brug%20af%20nøgle%20fundet%20på%20forsikringsstedet.aspx""";False;Tyveri%20ved%20brug%20af%20nøgle%20fundet%20på%20forsikringsstedet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri med nøgle fra nøgleboks.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20ved%20brug%20af%20nøgle%20fundet%20på%20forsikringsstedet.aspx""";False;Tyveri%20ved%20brug%20af%20nøgle%20fundet%20på%20forsikringsstedet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri ved brug af udleveret nøgle.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20ved%20brug%20af%20nøgle%20fundet%20på%20forsikringsstedet.aspx""";False;Tyveri%20ved%20brug%20af%20nøgle%20fundet%20på%20forsikringsstedet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Arepa - Forretningsgang for IPhone, IPad og Applewatch der sendes til reparation eller swap hos Arepa.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20under%20postforsendelse.aspx""";False;Tyveri%20under%20postforsendelse.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri ved brug af udleveret nøgle.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20med%20nøgle%20fra%20nøgleboks.aspx""";False;Tyveri%20med%20nøgle%20fra%20nøgleboks.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Særligt privat indbo - tilbehør til særligt privat indbo - synligt udefra.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20uaflåst%20bil%20i%20låst%20bygning.aspx""";False;Tyveri%20fra%20uaflåst%20bil%20i%20låst%20bygning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra bil - Hundebeslag.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20uaflåst%20bil%20i%20låst%20bygning.aspx""";False;Tyveri%20fra%20uaflåst%20bil%20i%20låst%20bygning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Forsvarlig aflåsning, når medlem er hjemme - Indbrud contra simpelt tyveri.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20plejehjem.aspx""";False;Tyveri%20fra%20plejehjem.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra beboelsesvogn, campingvogn, når medlem er tilstede.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20faststående%20mobilhomes.aspx""";False;Tyveri%20fra%20faststående%20mobilhomes.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Hotelværelse - voldeligt opbrud.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20fastmonteret%20boks%20på%20hotelværelse%20-%20voldeligt%20opbrud.aspx""";False;Tyveri%20fra%20fastmonteret%20boks%20på%20hotelværelse%20-%20voldeligt%20opbrud.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra garderobe - af garderobebevis.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20fastmonteret%20boks%20på%20hotelværelse%20-%20voldeligt%20opbrud.aspx""";False;Tyveri%20fra%20fastmonteret%20boks%20på%20hotelværelse%20-%20voldeligt%20opbrud.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra beboelsesvogn, campingvogn, når medlem er tilstede.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20bus%20eller%20bil%20sket%20under%20af-%20og%20pålæsning.aspx""";False;Tyveri%20fra%20bus%20eller%20bil%20sket%20under%20af-%20og%20pålæsning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra bil - Hundebeslag.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20bus%20eller%20bil%20sket%20under%20af-%20og%20pålæsning.aspx""";False;Tyveri%20fra%20bus%20eller%20bil%20sket%20under%20af-%20og%20pålæsning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra bil - Hundebeslag.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20bil%20i%20parkeringskældre.aspx""";False;Tyveri%20fra%20bil%20i%20parkeringskældre.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Røveri.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20bil%20-%20Medlem%20mener%20at%20være%20blevet%20bedøvet.aspx""";False;Tyveri%20fra%20bil%20-%20Medlem%20mener%20at%20være%20blevet%20bedøvet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra beboelsesvogn, campingvogn, når medlem er tilstede.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20bil%20-%20Medlem%20mener%20at%20være%20blevet%20bedøvet.aspx""";False;Tyveri%20fra%20bil%20-%20Medlem%20mener%20at%20være%20blevet%20bedøvet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Røveri.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20beboelsesvogn,%20campingvogn,%20når%20medlem%20er%20tilstede.aspx""";False;Tyveri%20fra%20beboelsesvogn,%20campingvogn,%20når%20medlem%20er%20tilstede.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra bus eller bil sket under af- og pålæsning.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20fra%20beboelsesvogn,%20campingvogn,%20når%20medlem%20er%20tilstede.aspx""";False;Tyveri%20fra%20beboelsesvogn,%20campingvogn,%20når%20medlem%20er%20tilstede.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Forsvarlig aflåsning, når medlem er hjemme - Indbrud contra simpelt tyveri.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20begået%20af%20håndværkere.aspx""";False;Tyveri%20begået%20af%20håndværkere.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri ved brug af nøgle fundet på forsikringsstedet.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20begået%20af%20håndværkere.aspx""";False;Tyveri%20begået%20af%20håndværkere.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri ved brug af udleveret nøgle.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20begået%20af%20håndværkere.aspx""";False;Tyveri%20begået%20af%20håndværkere.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri, hvor gerningstidspunktet strækker sig over flere måneder.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20begået%20af%20håndværkere.aspx""";False;Tyveri%20begået%20af%20håndværkere.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Grov uagtsomhed ved simpelt tyveri.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20af%20genstande,%20som%20andre%20holder%20øje%20med.aspx""";False;Tyveri%20af%20genstande,%20som%20andre%20holder%20øje%20med.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Underslæb.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tyveri%20af%20genstande,%20som%20andre%20holder%20øje%20med.aspx""";False;Tyveri%20af%20genstande,%20som%20andre%20holder%20øje%20med.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Midlertidigt anbragt uden for forsikringsstedet.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Ting%20som%20er%20sat%20til%20salg%20-%20Varer%20i%20kommission.aspx""";False;Ting%20som%20er%20sat%20til%20salg%20-%20Varer%20i%20kommission.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Kunstgenstande - specialfremstillede genstande - genstande som ikke kan skaffes.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Ting%20købt%20i%20udlandet.aspx""";False;Ting%20købt%20i%20udlandet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Elektriske genstande bliver udsat for vand.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Ting%20der%20bortkommer.aspx""";False;Ting%20der%20bortkommer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Erstatning - Installering af comuterprogrammer - software og egne data.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tilsvarende%20ting%20-%20elektroniske%20ting.aspx""";False;Tilsvarende%20ting%20-%20elektroniske%20ting.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Erstatning for el-skade i computerdele.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tilsvarende%20ting%20-%20elektroniske%20ting.aspx""";False;Tilsvarende%20ting%20-%20elektroniske%20ting.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Farveloyal - mærkeloyal.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tilsvarende%20ting%20-%20elektroniske%20ting.aspx""";False;Tilsvarende%20ting%20-%20elektroniske%20ting.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Reparation eller totalskade i forhold til 50 procent reglen i indbovilkår 33-4.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tilsvarende%20ting%20-%20elektroniske%20ting.aspx""";False;Tilsvarende%20ting%20-%20elektroniske%20ting.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Indbrud - Behandling af bygningsskader ved indbrud.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Tilbud%20-%20Pris%20på%20reparation.aspx""";False;Tilbud%20-%20Pris%20på%20reparation.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Erstatning - Betaling af faktura til håndværker eller medlem.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Takseringsfaktura%20-%20Betaling%20af%20takseringsfaktura.aspx""";False;Takseringsfaktura%20-%20Betaling%20af%20takseringsfaktura.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Taksatorsager - Erstatningsopgørelse.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Taksatorsager%20-%20Rregressager%20-%20Hvad%20er%20vigtigt.aspx""";False;Taksatorsager%20-%20Rregressager%20-%20Hvad%20er%20vigtigt.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Taksatorsager - Erstatningsopgørelse.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Taksatorsager%20-%20Generel%20dokumentation%20–%20Hvad%20er%20lagt%20til%20grund%20og%20hvor%20skal%20dette%20noteres.aspx""";False;Taksatorsager%20-%20Generel%20dokumentation%20–%20Hvad%20er%20lagt%20til%20grund%20og%20hvor%20skal%20dette%20noteres.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Taksatorsager - Erstatningsopgørelse.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Taksatorsager%20-%20Bilag%20til%20erstatningsopgørelsen%20–%20Hvor%20finder%20man%20dem.aspx""";False;Taksatorsager%20-%20Bilag%20til%20erstatningsopgørelsen%20–%20Hvor%20finder%20man%20dem.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri fra uaflåst bil i låst bygning.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Særligt%20privat%20indbo%20-%20tilbehør%20til%20særligt%20privat%20indbo%20-%20synligt%20udefra.aspx""";False;Særligt%20privat%20indbo%20-%20tilbehør%20til%20særligt%20privat%20indbo%20-%20synligt%20udefra.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Selvrisiko - Rabatgivende selvrisiko.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Studieforsikring%20ekstra.aspx""";False;Studieforsikring%20ekstra.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Behandling af stormskader.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Stormflodsskader.aspx""";True;Stormflodsskader.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Cykel - Behandling af tyveri af og skader på cykler.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Stelnummer%20betegnelse%20på%20cykler.aspx""";False;Stelnummer%20betegnelse%20på%20cykler.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
(a) Medlem til sagsbehandler.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Statistikkoder%20-%20Hvilken%20statistikkode%20skal%20bruges.aspx""";False;Statistikkoder%20-%20Hvilken%20statistikkode%20skal%20bruges.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skadearter, statistikkoder og omfangskoder.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Statistikkode%20300%20og%20400%20-%20Redning%20og%20bevaring.aspx""";False;Statistikkode%20300%20og%20400%20-%20Redning%20og%20bevaring.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Statistikkoder - Hvilken statistikkode skal bruges.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Statistikkode%20300%20-%20Redning%20og%20bevaring.aspx""";False;Statistikkode%20300%20-%20Redning%20og%20bevaring.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Misbrug af betalingskort.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Spærring%20af%20bankkonti.aspx""";False;Spærring%20af%20bankkonti.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tilbud - Pris på reparation.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Sp-Regninger%20som%20ikke%20stemmer%20overens%20med%20tilbud%20-%20vores%20rabataftale.aspx""";False;Sp-Regninger%20som%20ikke%20stemmer%20overens%20med%20tilbud%20-%20vores%20rabataftale.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Farveloyal - mærkeloyal.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Sp-løsøre%20-%20anvendelse%20ved%20skønsmæssig%20erstatning.aspx""";False;Sp-løsøre%20-%20anvendelse%20ved%20skønsmæssig%20erstatning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Køle- og dybfrostskader - skader omfattet af garanti.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Specificeret%20liste%20over%20ødelagte%20madvarer.aspx""";False;Specificeret%20liste%20over%20ødelagte%20madvarer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Bygningsdele, som medlem som ejer eller lejer selv installerer i lejet hus, lejlighed, andels,- eller ejerlejlighed.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Solcelleanlæg.aspx""";True;Solcelleanlæg.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Go-cart.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Små%20el-biler.aspx""";False;Små%20el-biler.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Behandling af stormskader.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Smeltevand%20eller%20nedbør,%20hvis%20skaden%20er%20en%20umiddelbar%20følge%20af%20stormskaden.aspx""";False;Smeltevand%20eller%20nedbør,%20hvis%20skaden%20er%20en%20umiddelbar%20følge%20af%20stormskaden.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Nedbør eller smeltevand trænger gennem utætheder i bygningen.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Smeltevand%20eller%20nedbør,%20hvis%20skaden%20er%20en%20umiddelbar%20følge%20af%20stormskaden.aspx""";False;Smeltevand%20eller%20nedbør,%20hvis%20skaden%20er%20en%20umiddelbar%20følge%20af%20stormskaden.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Áfskrivning på wearables - fx Iwatch, virtual reality briller mm.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Smart%20Tv.aspx""";False;Smart%20Tv.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Følgeskader efter en dækningsberettigende skade.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Skimmelsvamp.aspx""";False;Skimmelsvamp.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
På hvilke rejser er rejsegods dækket.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Skader%20som%20skyldes%20dårlig%20emballage%20eller%20udflyden%20af%20medbragte%20væsker.aspx""";False;Skader%20som%20skyldes%20dårlig%20emballage%20eller%20udflyden%20af%20medbragte%20væsker.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Erstatning - Installering af comuterprogrammer - software og egne data.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Skader%20på%20private%20film%20-%20og%20båndoptagelser,%20it-programmer%20eller%20elektroniske%20lagringsmedier.aspx""";False;Skader%20på%20private%20film%20-%20og%20båndoptagelser,%20it-programmer%20eller%20elektroniske%20lagringsmedier.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Pludselig skade forvoldt af dyr.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Skade%20forvoldt%20af%20ukendte%20og%20uforsikrede%20hunde.aspx""";False;Skade%20forvoldt%20af%20ukendte%20og%20uforsikrede%20hunde.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Behandling af stormskader.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Skade%20forvoldt%20af%20flyvende%20trampoliner.aspx""";False;Skade%20forvoldt%20af%20flyvende%20trampoliner.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Boligbyt - hærværk i boligen.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Simpelt%20tyveri%20fra%20udlånt%20bolig%20-%20boligbyt%20-%20Airbnb.aspx""";False;Simpelt%20tyveri%20fra%20udlånt%20bolig%20-%20boligbyt%20-%20Airbnb.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri, hvor gerningstidspunktet strækker sig over flere måneder.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Simpelt%20tyveri%20eller%20glemt,%20tabt,%20forlagt.aspx""";False;Simpelt%20tyveri%20eller%20glemt,%20tabt,%20forlagt.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Båd og bådmotor.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Simpelt%20tyveri%20af%20både%20mv.%20låst%20fast%20til%20et%20fast%20punkt.aspx""";False;Simpelt%20tyveri%20af%20både%20mv.%20låst%20fast%20til%20et%20fast%20punkt.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Både ved sommerhus.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/Simpelt%20tyveri%20af%20både%20mv.%20låst%20fast%20til%20et%20fast%20punkt.aspx""";False;Simpelt%20tyveri%20af%20både%20mv.%20låst%20fast%20til%20et%20fast%20punkt.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Glas og sanitetsdækning hos udeboende barn.aspx;Indbo;"href=""/Skade/hb/indbo/SitePages/sikret%20personkreds.aspx""";False;sikret%20personkreds.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
