Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Gyngestativer.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Legehuse.aspx""";False;Legehuse.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Gyngestativer.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Legetårne.aspx""";False;Legetårne.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningPostkasser.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Erstatning%20for%20postkasse.aspx""";False;Erstatning%20for%20postkasse.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Hårde hvidevare.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Erstatning%20for%20glas%20i%20ovn%20og%20keramiske%20kogeplader.aspx""";False;Erstatning%20for%20glas%20i%20ovn%20og%20keramiske%20kogeplader.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Hårde hvidevare.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Indbygget%20kaffemaskine.aspx""";False;Indbygget%20kaffemaskine.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Hårde hvidevare.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Emhætte.aspx""";True;Emhætte.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;Bygning
Udendørs spabade.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Udhuse,%20redskabsskure,%20drivhuse%20mm%20-%20antal%20m2.aspx""";False;Udhuse,%20redskabsskure,%20drivhuse%20mm%20-%20antal%20m2.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Nyindkøbt bygningstilbehør - ikke fastmonteret.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20bygningstilbehør.aspx""";False;Ankenævnskendelse%20bygningstilbehør.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Nyindkøbt bygningstilbehør - ikke fastmonteret.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Afsnit%204+%20udvidet%20dækning%20for%20tyveri%20af%20og%20hærværk%20på%20byggematerialer.aspx""";False;Afsnit%204+%20udvidet%20dækning%20for%20tyveri%20af%20og%20hærværk%20på%20byggematerialer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Indbygget kaffemaskine.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Hårde%20hvidevare.aspx""";False;Hårde%20hvidevare.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningSolcelleanlæg.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Glas%20og%20Sanitet.aspx""";False;Glas%20og%20Sanitet.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningEmhætte.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Hårde%20hvidevare.aspx""";False;Hårde%20hvidevare.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Kunstnerisk udsmykning.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20kunstnerisk%20udsmykning.aspx""";False;Ankenævnskendelse%20kunstnerisk%20udsmykning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Følgeskade på haveanlæg.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Falck%20bolighjælp.aspx""";False;Falck%20bolighjælp.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Følgeskade på haveanlæg.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Husplus%20afsnit%2014%20Udvidet%20dækning%20for%20haveanlæg.aspx""";False;Husplus%20afsnit%2014%20Udvidet%20dækning%20for%20haveanlæg.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Træer.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Oprydning%20efter%20en%20dækningsberettigende%20skade%20i%20andres%20haver.aspx""";False;Oprydning%20efter%20en%20dækningsberettigende%20skade%20i%20andres%20haver.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Træer.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/FAL%20§%2052%20og%2053.aspx""";False;FAL%20§%2052%20og%2053.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Træer.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Falck%20bolighjælp.aspx""";False;Falck%20bolighjælp.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Træer.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Husplus%20afsnit%2014%20Udvidet%20dækning%20for%20haveanlæg.aspx""";False;Husplus%20afsnit%2014%20Udvidet%20dækning%20for%20haveanlæg.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Træer.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/policeinformation.aspx""";False;policeinformation.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Behandling%20af%20brud%20på%20skjulte%20rør%20og%20kabler.aspx""";False;Behandling%20af%20brud%20på%20skjulte%20rør%20og%20kabler.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Erstatning%20ved%20om-%20eller%20tilbygning.aspx""";False;Erstatning%20ved%20om-%20eller%20tilbygning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Kosmetisk%20skade.aspx""";False;Kosmetisk%20skade.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20lovliggørelse.aspx""";False;Ankenævnskendelse%20lovliggørelse.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Omfangskoder%20for%20rør%20og%20kabler%20på%20policen.aspx""";False;Omfangskoder%20for%20rør%20og%20kabler%20på%20policen.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Reemaljering%20af%20gulvafløb.aspx""";False;Reemaljering%20af%20gulvafløb.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Multiseal.aspx""";False;Multiseal.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/tilstandsrapport.aspx""";False;tilstandsrapport.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20skjulte%20rør.aspx""";False;Ankenævnskendelse%20skjulte%20rør.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20skjulte%20rør.aspx""";False;Ankenævnskendelse%20skjulte%20rør.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20skjulte%20rør.aspx""";False;Ankenævnskendelse%20skjulte%20rør.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20synligt%20rør.aspx""";False;Ankenævnskendelse%20synligt%20rør.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Afsnit%206%20+%20Udvidet%20vanddækning.aspx""";False;Afsnit%206%20+%20Udvidet%20vanddækning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Skjulte rør og kabler.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20grov%20uagtsomhed%20-%20stikledning.aspx""";False;Ankenævnskendelse%20grov%20uagtsomhed%20-%20stikledning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Behandling%20af%20råd-%20og%20svampeskader.aspx""";False;Behandling%20af%20råd-%20og%20svampeskader.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Erstatning%20ved%20om-%20eller%20tilbygning.aspx""";False;Erstatning%20ved%20om-%20eller%20tilbygning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Erstatning%20ved%20mangelfuld%20vedligeholdelse.aspx""";False;Erstatning%20ved%20mangelfuld%20vedligeholdelse.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/tilstandsrapport.aspx""";False;tilstandsrapport.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/tilstandsrapport.aspx""";False;tilstandsrapport.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/regres.aspx""";False;regres.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20regres%20mod%20byggesagkyndig.aspx""";False;Ankenævnskendelse%20regres%20mod%20byggesagkyndig.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20svamp%20i%20stråtag.aspx""";False;Ankenævnskendelse%20svamp%20i%20stråtag.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20skimmelsvamp.aspx""";False;Ankenævnskendelse%20skimmelsvamp.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Råd og Svamp.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20svamp%20i%20flagstang.aspx""";False;Ankenævnskendelse%20svamp%20i%20flagstang.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Insekter.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Insekter.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/tilstandsrapport.aspx""";False;tilstandsrapport.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Insekter.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/regres.aspx""";False;regres.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Insekter.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/tilstandsrapport.aspx""";False;tilstandsrapport.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Insekter.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/hvornår%20sp-håndværker.aspx""";False;hvornår%20sp-håndværker.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Husplus%20afsnit%203+%20Udvidet%20dækning%20for%20funktionsfejl%20på%20elektriske%20apparater.aspx""";False;Husplus%20afsnit%203+%20Udvidet%20dækning%20for%20funktionsfejl%20på%20elektriske%20apparater.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Følgeskade.aspx""";False;Følgeskade.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Oprydning%20efter%20en%20dækningsberettigende%20skade%20i%20andres%20haver.aspx""";False;Oprydning%20efter%20en%20dækningsberettigende%20skade%20i%20andres%20haver.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Oprydning%20af%20genstande%20i%20medlems%20have,%20efter%20en%20dækningsberettigende%20skade%20hos%20medlems%20nabo.aspx""";False;Oprydning%20af%20genstande%20i%20medlems%20have,%20efter%20en%20dækningsberettigende%20skade%20hos%20medlems%20nabo.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20åben%20ild%20i%20gryde.aspx""";False;Ankenævnskendelse%20åben%20ild%20i%20gryde.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20grov%20uagtsomhed%20-%20brand.aspx""";False;Ankenævnskendelse%20grov%20uagtsomhed%20-%20brand.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Hvornår%20sp-håndværker.aspx""";False;Hvornår%20sp-håndværker.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
BygningBrand.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Udhusbygninger%20der%20er%20undtaget%20fra%20forsikringsdækning.aspx""";False;Udhusbygninger%20der%20er%20undtaget%20fra%20forsikringsdækning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Pludselig tilsodning.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Pludselig tilsodning.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Regres.aspx""";True;Regres.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;Bygning
Pludselig tilsodning.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Tørkogning%20-%20Sodskader.aspx""";False;Tørkogning%20-%20Sodskader.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Pludselig tilsodning.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20tilsodning%20fra%20olielampe.aspx""";False;Ankenævnskendelse%20tilsodning%20fra%20olielampe.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Lyn.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Eksplosion.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
El-skade.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
El-skade.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20el-drevne%20genstande.aspx""";False;Ankenævnskendelse%20el-drevne%20genstande.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
El-skade.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Husplus%20afsnit%203+%20Udvidet%20dækning%20for%20funktionsfejl%20på%20elektriske%20apparater.aspx""";False;Husplus%20afsnit%203+%20Udvidet%20dækning%20for%20funktionsfejl%20på%20elektriske%20apparater.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
El-skade.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Følgeskade.aspx""";False;Følgeskade.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Statistikkode.aspx""";False;Statistikkode.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Behandling%20af%20indbrudsskader%20og%20hærværksskader.aspx""";False;Behandling%20af%20indbrudsskader%20og%20hærværksskader.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Erstatning%20ved%20om-%20eller%20tilbygning.aspx""";False;Erstatning%20ved%20om-%20eller%20tilbygning.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Hvem%20er%20sikret.aspx""";False;Hvem%20er%20sikret.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Ankenævnskendelse%20blivende%20plads.aspx""";False;Ankenævnskendelse%20blivende%20plads.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Afsnit%204+%20udvidet%20dækning%20for%20tyveri%20af%20og%20hærværk%20på%20byggematerialer.aspx""";False;Afsnit%204+%20udvidet%20dækning%20for%20tyveri%20af%20og%20hærværk%20på%20byggematerialer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Husplus%20afsnit%2014%20Udvidet%20dækning%20for%20haveanlæg.aspx""";False;Husplus%20afsnit%2014%20Udvidet%20dækning%20for%20haveanlæg.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
Tyveri.aspx;Bygning;"href=""/Skade/hb/byg/SitePages/Afsnit%204+%20udvidet%20dækning%20for%20tyveri%20af%20og%20hærværk%20på%20byggematerialer.aspx""";False;Afsnit%204+%20udvidet%20dækning%20for%20tyveri%20af%20og%20hærværk%20på%20byggematerialer.aspx;https://lbforsikring.sharepoint.com/sites/skade/sitepages/;
