OrignalFilnavn;NytFilnavn;Gruppe;Undergruppe;Branche;Coincidence;Status
Forældelse af sygedagpengekravet.aspx;Forældelse af sygedagpengekravet.aspx;EAL - de enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
Godkendte forvaltningsafdelinger.aspx;Godkendte forvaltningsafdelinger.aspx;Diverse faglige spørgsmål;Umyndige;Personskade;False;Success
Samtykke til indhentning og videregivelse af oplysninger.aspx;Samtykke til indhentning og videregivelse af oplysninger.aspx;Forretningsgange;Vores behandling af oplysninger;Personskade;False;Success
AES udtalelser - med og uden psykisk traume.aspx;AES udtalelser - med og uden psykisk traume.aspx;Årsagssammenhæng;AES udtalelser;Personskade;False;Success
Vejledende udtalelse fra SKAT.aspx;Vejledende udtalelse fra SKAT.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Øjenlæge speciallæge-erklæring.aspx;Øjenlæge speciallæge-erklæring.aspx;Lægelige spørgsmål;Øjenskader;Personskade;False;Success
Nethindeløsning.aspx;Nethindeløsning.aspx;Lægelige spørgsmål;Øjenskader;Personskade;False;Success
Mellemkommende død.aspx;Mellemkommende død.aspx;Diverse faglige spørgsmål;Mellemkommende død;Personskade;False;Success
Patientskader.aspx;Patientskader.aspx;Diverse faglige spørgsmål ;Patientskader ifm. ansvarsskader;Personskade;False;Success
21-11-2017 - Vestre Landsret.aspx;21-11-2017 - Vestre Landsret.aspx;Forældelse;D Domme;Personskade;False;Success
Andet tab - hvor går grænsen.aspx;Andet tab - hvor går grænsen.aspx;EAL - de enkelte bestemmelser;(A) EAL § 1;Personskade;False;Success
Helbredelsesudgifter.aspx;Helbredelsesudgifter.aspx;EAL - de enkelte bestemmelser ;(A) EAL § 1;Personskade;False;Success
Domme - årsagssammenhæng.aspx;Domme - årsagssammenhæng.aspx;Årsagssammenhæng;Årsagssammenhæng;Personskade;False;Success
Hvornår begynder forældelse at løbe fra.aspx;Hvornår begynder forældelse at løbe fra.aspx;Forældelse;A Nyt krav;Personskade;False;Success
28-02-2018 - Vestre Landsret.aspx;28-02-2018 - Vestre Landsret.aspx;Forældelse;D Domme;Personskade;False;Success
06-03-2018 - retten i Odense.aspx;06-03-2018 - retten i Odense.aspx;Forældelse;D Domme;Personskade;False;Success
Forrentning af sygedagpengekravet.aspx;Forrentning af sygedagpengekravet.aspx;EAL - de enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
Fremtidige helbredelsesudgifter.aspx;Fremtidige helbredelsesudgifter.aspx;EAL - de enkelte bestemmelser ;(B) EAL § 1a;Personskade;False;Success
Fokusgrupperne TAF og ASL.aspx;Fokusgrupperne TAF og ASL.aspx;Forretningsgange;Sagsforløbet i en personskadesag;Personskade;False;Success
Arbejdsskadesikringsloven dækker primært.aspx;Arbejdsskadesikringsloven dækker primært.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Hospitalers sikre mail adresser.aspx;Hospitalers sikre mail adresser.aspx;Forretningsgange;Indhentning af lægelige bilag;Personskade;False;Success
Indhentning af lægelige bilag.aspx;Indhentning af lægelige bilag.aspx;Forretningsgange ;Indhentning af lægelige bilag;Personskade;False;Success
Brochurer fra Forsikring Og Pension.aspx;Brochurer fra Forsikring Og Pension.aspx;Forretningsgange;Forsikring & Pension;Personskade;False;Error
Hvornår er en skade en arbejdsskade.aspx;Hvornår er en skade en arbejdsskade.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Attesthonorar.aspx;Attesthonorar.aspx;Forretningsgange;Summer, honorar, satser og gebyrer;Personskade;False;Success
Skyldfordeling - flere ansvarlige efter færdselsloven.aspx;Skyldfordeling - flere ansvarlige efter færdselsloven.aspx;EAL - de enkelte bestemmelser;(T) EAL § 25;Personskade;False;Success
DFIM.aspx;PersonskadeDFIM.aspx;Forretningsgange ;Forsikring & Pension ;Personskade;True;Error
Sygedagpengeloven - 08.12.17.aspx;Sygedagpengeloven - 08.12.17.aspx;Forretningsgange;Brug af socialrådgiver;Personskade;False;Success
Luise Hougaard - sygedagpengeloven 08.12.17.aspx;Luise Hougaard - sygedagpengeloven 08.12.17.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Traumets egnethed - whiplash.aspx;Traumets egnethed - whiplash.aspx;Årsagssammenhæng;Traumets egenthed;Personskade;False;Success
Den praktiske opgørelse - lønmodtagere - Hvad skal trækkes fra.aspx;Den praktiske opgørelse - lønmodtagere - Hvad skal trækkes fra.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Hvordan bedømmer vi skadelidte uden arbejde (studerende, pensionister, barn mv.).aspx;Hvordan bedømmer vi skadelidte uden arbejde (studerende, pensionister, barn mv.).aspx;EAL - de enkelte bestemmelser;(D) EAL § 3;Personskade;False;Success
Opregulering af årsløn.aspx;Opregulering af årsløn.aspx;EAL - de enkelte bestemmelser;(H) EAL § 7;Personskade;False;Success
Erstatningssummer - Færdselsloven.aspx;Erstatningssummer - Færdselsloven.aspx;Forretningsgange;Summer, honorar, satser og gebyrer;Personskade;False;Success
Erstatningssummer - EAL.aspx;Erstatningssummer - EAL.aspx;Forretningsgange;Summer, honorar, satser og gebyrer;Personskade;False;Success
Overgangsbeløb.aspx;Overgangsbeløb.aspx;EAL - de enkelte bestemmelser ;(P) EAL § 14a;Personskade;False;Success
Reglerne om værgemål.aspx;Reglerne om værgemål.aspx;Diverse faglige spørgsmål;Umyndige;Personskade;False;Success
Hvor længe kan skadelidte kræve tabt arbejdsfortjeneste - hvornår kan vi stoppe perioden - arbejdsskadesagerne (ASL EAL).aspx;Hvor længe kan skadelidte kræve tabt arbejdsfortjeneste - hvornår kan vi stoppe perioden - arbejdsskadesagerne (ASL EAL).aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Tvivl om, hvad skadelidte kan - videooptagelse.aspx;Tvivl om, hvad skadelidte kan - videooptagelse.aspx;Årsagssammenhæng;Årsagssammenhæng;Personskade;False;Success
EAL temadag 07.09.17 - ASL, Forældelse mv.aspx;EAL temadag 07.09.17 - ASL, Forældelse mv.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
EAL temadag 04.02.16 Arbejdsskader mv.aspx;EAL temadag 04.02.16 Arbejdsskader mv.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Startside.aspx;PersonskadeStartside.aspx;Diverse faglige spørgsmål;Oversigt over nye domsafgørelser - opdateret;Personskade;True;Success
U2017.1787H.aspx;U2017.1787H.aspx;Forældelse ;D Domme;Personskade;False;Success
U2017.2583H.aspx;U2017.2583H.aspx;Forældelse;D Domme;Personskade;False;Success
Tandskader.aspx;Tandskader.aspx;Diverse faglige spørgsmål;Tandskader;Personskade;False;Success
Kemisk konsulent.aspx;Kemisk konsulent.aspx;Diverse faglige spørgsmål;Kemisk konsulent;Personskade;False;Success
Gebyr til Arbejdsmarkedets Erhvervssikring.aspx;Gebyr til Arbejdsmarkedets Erhvervssikring.aspx;Forretningsgange;Arbejdsmarkedets Erhvervssikring;Personskade;False;Success
Arbejdsgivers krav på regres - afledet krav.aspx;Arbejdsgivers krav på regres - afledet krav.aspx;EAL - De enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
Salær til skadelidtes advokat.aspx;Salær til skadelidtes advokat.aspx;Diverse faglige spørgsmål;Skadelidtes brug af advokat;Personskade;False;Success
Modtagelse af stævning.aspx;PersonskadeModtagelse af stævning.aspx;Forretningsgange;Retsager/advokatsager;Personskade;True;Success
24-05-2017 - Højesteret.aspx;24-05-2017 - Højesteret.aspx;Forældelse;D Domme;Personskade;False;Success
AES udtalelser - årsagssammenhæng.aspx;AES udtalelser - årsagssammenhæng.aspx;Årsagssammenhæng;AES udtalelser;Personskade;False;Success
Nedsættelse eller bortfald af personskade (forsæt), Færdselslovens § 101, stk.2,1.pkt.aspx;Nedsættelse eller bortfald af personskade (forsæt), Færdselslovens § 101, stk.2,1.pkt.aspx;Diverse faglige spørgsmål ;Færdselsloven ;Personskade;False;Success
Fører eller passager.aspx;Fører eller passager.aspx;Diverse faglige spørgsmål;Hvem er berettiget til at kræve erstatning;Personskade;False;Success
Klagevejledning til skadelidte.aspx;Klagevejledning til skadelidte.aspx;Forretningsgange;Klager;Personskade;False;Success
Forelæggelse for Arbejdsmarkedets Erhvervssikring.aspx;Forelæggelse for Arbejdsmarkedets Erhvervssikring.aspx;EAL - de enkelte bestemmelser;(K) EAL § 10;Personskade;False;Success
Krav mod kommune.aspx;Krav mod kommune.aspx;Diverse faglige spørgsmål;Krav om tilbagebetaling af udbetalt uberettiget erstatning - condictio indebiti;Personskade;False;Success
Er vi bundet af tidligere afgørelser.aspx;Er vi bundet af tidligere afgørelser.aspx;Diverse faglige spørgsmål;Er vi bundet af tidligere afgørelser;Personskade;False;Success
Skadelidtes tabsbegrænsningspligt - kun TA, så længe sygemeldingen skyldes uheldets følger.aspx;Skadelidtes tabsbegrænsningspligt - kun TA, så længe sygemeldingen skyldes uheldets følger.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Er der godtgjort et EET-krav, som falder i arv.aspx;Er der godtgjort et EET-krav, som falder i arv.aspx;Diverse faglige spørgsmål;Mellemkommende død;Personskade;False;Success
Årsagssammenhæng.aspx;Årsagssammenhæng.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Vejledning om behandlingsudgifter.aspx;Vejledning om behandlingsudgifter.aspx;EAL - de enkelte bestemmelser;(A) EAL § 1;Personskade;False;Success
27-02-2013-ØL.aspx;27-02-2013-ØL.aspx;Forældelse;D Domme;Personskade;False;Success
Den praktiske opgørelse - lønmodtagere - Hvad skal tages med.aspx;Den praktiske opgørelse - lønmodtagere - Hvad skal tages med.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Aftalen med Lægeforeningen.aspx;Aftalen med Lægeforeningen.aspx;Forretningsgange;Forsikring & Pension;Personskade;False;Error
Behandling af klager i Personskade.aspx;Behandling af klager i Personskade.aspx;Forretningsgange;Klager;Personskade;False;Success
Ferielovens § 25.aspx;Ferielovens § 25.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Nyttige link til Politiet, Autotax mv.aspx;Nyttige link til Politiet, Autotax mv.aspx;Forretningsgange;Forretningsgange med Bilskader;Personskade;False;Success
Behandling af ansvarssager.aspx;Behandling af ansvarssager.aspx;Forretningsgange;Behandling af personskade på bygning- og familieforsikring (ansvarssager);Personskade;False;Success
Indgåelse af suspensionsaftale.aspx;Indgåelse af suspensionsaftale.aspx;Forældelse;B Verserende sager ;Personskade;False;Success
U2012.3181H.aspx;U2012.3181H.aspx;Forældelse;D Domme;Personskade;False;Success
Nedsættelse af personskade (grov uagtsomhed), Færdselslovens § 101,stk.2.aspx;Nedsættelse af personskade (grov uagtsomhed), Færdselslovens § 101,stk.2.aspx;Diverse faglige spørgsmål;Færdselsloven;Personskade;False;Success
Betydning af forhandling.aspx;Betydning af forhandling.aspx;Forældelse ;B Verserende sager ;Personskade;False;Success
Hvad afbryder forældelsen.aspx;Hvad afbryder forældelsen.aspx;Forældelse;A Nyt krav;Personskade;False;Success
Beskrivelse af arbejdsgang.aspx;Beskrivelse af arbejdsgang.aspx;Forretningsgange;Mediconnect;Personskade;False;Success
Forældelsesfristens længde.aspx;Forældelsesfristens længde.aspx;Forældelse;A Nyt krav;Personskade;False;Success
En beskrivelse af gældende regler om forældelse af personskade.aspx;En beskrivelse af gældende regler om forældelse af personskade.aspx;Forældelse;Forældelse;Personskade;False;Success
12-06-2013 - Retten i Glostrup.aspx;12-06-2013 - Retten i Glostrup.aspx;Forældelse;D Domme;Personskade;False;Success
13-02-2013 - Retten i Odense.aspx;13-02-2013 - Retten i Odense.aspx;Forældelse;D Domme;Personskade;False;Success
26-09-2012-ØL.aspx;26-09-2012-ØL.aspx;Forældelse;D Domme;Personskade;False;Success
08-12-2015-VL.aspx;08-12-2015-VL.aspx;Forældelse;D Domme;Personskade;False;Success
U2013.1823H.aspx;U2013.1823H.aspx;Forældelse;D Domme;Personskade;False;Success
U2015.2764Ø.aspx;U2015.2764Ø.aspx;Forældelse;D Domme;Personskade;False;Success
Anmodning om suspension.aspx;Anmodning om suspension.aspx;Forældelse;Forældelse;Personskade;False;Success
U2016.133-2H.aspx;U2016.133-2H.aspx;Forældelse;D Domme;Personskade;False;Success
U2013.1553V.aspx;U2013.1553V.aspx;Forældelse;D Domme;Personskade;False;Success
U2012.2517Ø.aspx;U2012.2517Ø.aspx;Forældelse;D Domme;Personskade;False;Success
U2014.2971V.aspx;U2014.2971V.aspx;Forældelse;D Domme;Personskade;False;Success
U2015.2445H.aspx;U2015.2445H.aspx;Forældelse;D Domme;Personskade;False;Success
23-02-2015 - Københavns Byret.aspx;23-02-2015 - Københavns Byret.aspx;Forældelse;D Domme;Personskade;False;Success
22-11-2012-ØL.aspx;22-11-2012-ØL.aspx;Forældelse;D Domme;Personskade;False;Success
U2014.3729H.aspx;U2014.3729H.aspx;Forældelse ;D Domme;Personskade;False;Success
31-10-2016-ØL.aspx;31-10-2016-ØL.aspx;Forældelse;D Domme;Personskade;False;Success
Skal der foretages reduktion, hvis der foreligger prognose om kort restlevetid.aspx;Skal der foretages reduktion, hvis der foreligger prognose om kort restlevetid.aspx;Diverse faglige spørgsmål;Mellemkommende død;Personskade;False;Success
Ændring af tidligere afgørelse.aspx;Ændring af tidligere afgørelse.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Berettiger skadelidtes erhvervsmæssige status på skadetidspunktet til tabt arbejdsfortjeneste.aspx;Berettiger skadelidtes erhvervsmæssige status på skadetidspunktet til tabt arbejdsfortjeneste.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Traumets egnethed - psykisk skade.aspx;Traumets egnethed - psykisk skade.aspx;Årsagssammenhæng;Traumets egenthed;Personskade;False;Success
Traumets egnethed - diskusprolaps-protusion.aspx;Traumets egnethed - diskusprolaps-protusion.aspx;Årsagssammenhæng;Traumets egenthed;Personskade;False;Success
Traumets egnethed - brug af DanCrash.aspx;Traumets egnethed - brug af DanCrash.aspx;Årsagssammenhæng;Traumets egenthed;Personskade;False;Success
Lovvalg ved uheld i Tyskland, der involverede en polsk bilist.aspx;Lovvalg ved uheld i Tyskland, der involverede en polsk bilist.aspx;Forretningsgange;Retningslinier, når uheldet er sket i udlandet, eller hvor udlændinge er implicerede ;Personskade;False;Success
Erhvervsevnetab.aspx;Erhvervsevnetab.aspx;EAL - de enkelte bestemmelser ;(F) EAL § 5;Personskade;False;Success
Er det uheldet, som forhindrer skadelidte i at genoptage arbejdet.aspx;Er det uheldet, som forhindrer skadelidte i at genoptage arbejdet.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Betydningen af EAL § 11.aspx;Betydningen af EAL § 11.aspx;Forældelse;C Genoptagelsessituationer;Personskade;False;Success
Vejledning om årslønsfastsættelse fra AES.aspx;Vejledning om årslønsfastsættelse fra AES.aspx;EAL - de enkelte bestemmelser;(H) EAL § 7;Personskade;False;Success
Fastsættelse årsløn - 2 fuldtidsstillinger.aspx;Fastsættelse årsløn - 2 fuldtidsstillinger.aspx;EAL - de enkelte bestemmelser;(H) EAL § 7;Personskade;False;Success
Værktøjer.aspx;Værktøjer.aspx;Værktøjer;Værktøjer;Personskade;False;Success
Konkurrerende lidelser - forudbestående.aspx;Konkurrerende lidelser - forudbestående.aspx;Årsagssammenhæng;Konkurrerende lidelser;Personskade;False;Success
FAL § 29.aspx;FAL § 29.aspx;Forældelse;Forældelse;Personskade;False;Success
Relevante strakssymptomer.aspx;Relevante strakssymptomer.aspx;Årsagssammenhæng;Årsagssammenhæng;Personskade;False;Success
Generelt om årsagssammenhæng.aspx;Generelt om årsagssammenhæng.aspx;Årsagssammenhæng;Årsagssammenhæng;Personskade;False;Success
Depression.aspx;Depression.aspx;Årsagssammenhæng;Årsagssammenhæng;Personskade;False;Success
Eksempler på vurdering af genoptagelse og forældelse.aspx;Eksempler på vurdering af genoptagelse og forældelse.aspx;Forældelse;Forældelse;Personskade;False;Success
Transporterklæringer.aspx;Transporterklæringer.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Tabt arbejdsfortjeneste i arbejdsskadesager.aspx;Tabt arbejdsfortjeneste i arbejdsskadesager.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Erhvervsevnetab - særligt om skadelidte, der ender i flexjob.aspx;Erhvervsevnetab - særligt om skadelidte, der ender i flexjob.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Erhvervsevnetab - skadelidte på deltid før skaden.aspx;Erhvervsevnetab - skadelidte på deltid før skaden.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Erhvervsevnetab - generelt.aspx;Erhvervsevnetab - generelt.aspx;Arbejdsskadesager;Arbejdsskadesager;Personskade;False;Success
Begravelsesudgifter.aspx;Begravelsesudgifter.aspx;EAL - de enkelte bestemmelser;(M) EAL § 12;Personskade;False;Success
Bloddonorer.aspx;Bloddonorer.aspx;Diverse faglige spørgsmål;Patientskader ifm. ansvarsskader;Personskade;False;Success
Gældende regler (fra 01.10.2012) for afregning i personskadesager.aspx;Gældende regler (fra 01.10.2012) for afregning i personskadesager.aspx;Forretningsgange;Afregning i sagerne;Personskade;False;Success
Den praktiske opgørelse - selvstændige.aspx;Den praktiske opgørelse - selvstændige.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Fastsættelse af årsløn - selvstændige.aspx;Fastsættelse af årsløn - selvstændige.aspx;EAL - de enkelte bestemmelser ;(H) EAL § 7;Personskade;False;Success
Arbejdsmarkedets Erhvervssikrings visuelle mentabel.aspx;Arbejdsmarkedets Erhvervssikrings visuelle mentabel.aspx;Forretningsgange;Arbejdsmarkedets Erhvervssikring;Personskade;False;Success
Sådan ser du sagens status på Arbejdsmarkedets Erhvervssikrings hjemmeside.aspx;Sådan ser du sagens status på Arbejdsmarkedets Erhvervssikrings hjemmeside.aspx;Forretningsgange;Arbejdsmarkedets Erhvervssikring;Personskade;False;Success
Procedure når sagen sendes til Arbejdsmarkedets Erhvervssikring.aspx;Procedure når sagen sendes til Arbejdsmarkedets Erhvervssikring.aspx;Forretningsgange;Arbejdsmarkedets Erhvervssikring;Personskade;False;Success
Vansir - indhentelse af fotos.aspx;Vansir - indhentelse af fotos.aspx;EAL - de enkelte bestemmelser ;(E) EAL § 4;Personskade;False;Success
Vejledning om senfølger efter bløddelsskader.aspx;Vejledning om senfølger efter bløddelsskader.aspx;Lægelige spørgsmål;AES vejledning om senfølger efter bløddelsskader;Personskade;False;Success
Fejlbehandling i udlandet.aspx;Fejlbehandling i udlandet.aspx;Forretningsgange;Fejlbehandling i udlandet - Rejseforsikring;Personskade;False;Success
Betaling, forrentning og forældelse.aspx;Betaling, forrentning og forældelse.aspx;EAL - de enkelte bestemmelser;(R) EAL § 16;Personskade;False;Success
Er sagen afsluttet.aspx;Er sagen afsluttet.aspx;EAL - De enkelte bestemmelser;(L) EAL § 11;Personskade;False;Success
Skadelidte under 15 år.aspx;Skadelidte under 15 år.aspx;EAL - de enkelte bestemmelser ;(I) EAL § 8;Personskade;False;Success
Psykisk skader.aspx;Psykisk skader.aspx;EAL - de enkelte bestemmelser;(E) EAL § 4;Personskade;False;Success
Afregning af varigt men - hvornår stopper retten til svie og smerte.aspx;Afregning af varigt men - hvornår stopper retten til svie og smerte.aspx;EAL - de enkelte bestemmelser;(D) EAL § 3;Personskade;False;Success
Hvor længe kan skadelidte kræve tabt arbejdsfortjeneste - hvornår kan vi stoppe perioden - de rene EAL sager.aspx;Hvor længe kan skadelidte kræve tabt arbejdsfortjeneste - hvornår kan vi stoppe perioden - de rene EAL sager.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Fordeling hvis skadelidte udsat for flere uheld.aspx;Fordeling hvis skadelidte udsat for flere uheld.aspx;Diverse faglige spørgsmål;Fordeling, hvis skadelidte udsat for flere uheld;Personskade;False;Success
Akustiske traumer.aspx;Akustiske traumer.aspx;Lægelige spørgsmål;Anerkendelse af akustiske traumer;Personskade;False;Success
Hvilke oplysninger kan skadelidte kræve aktindsigt i.aspx;Hvilke oplysninger kan skadelidte kræve aktindsigt i.aspx;Forretningsgange;Vores behandling af oplysninger;Personskade;False;Success
Mail-adresser til sikker post mellem selskaberne.aspx;Mail-adresser til sikker post mellem selskaberne.aspx;Forretningsgange;Summer, honorar, satser og gebyrer;Personskade;False;Success
Samarbejde med ekstern advokat.aspx;Samarbejde med ekstern advokat.aspx;Forretningsgange;Retsager/advokatsager;Personskade;False;Success
Krav mod skadelidte.aspx;Krav mod skadelidte.aspx;Diverse faglige spørgsmål;Krav om tilbagebetaling af udbetalt uberettiget erstatning - condictio indebiti;Personskade;False;Success
FAL § 95.aspx;FAL § 95.aspx;Diverse faglige spørgsmål;FAL § 95;Personskade;False;Success
Kodeks ved mistanke om forsikringssvindel.aspx;Kodeks ved mistanke om forsikringssvindel.aspx;Forretningsgange ;Forsikring & Pension;Personskade;False;Error
LB-s klagepolitik - procedure.aspx;LB-s klagepolitik - procedure.aspx;Forretningsgange;Klager;Personskade;False;Success
Erstatning til ægtefælle eller samlever.aspx;Erstatning til ægtefælle eller samlever.aspx;EAL - de enkelte bestemmelser;(N) EAL § 13;Personskade;False;Success
Brevudvalget.aspx;Brevudvalget.aspx;Forretningsgange;Brevudvalget;Personskade;False;Success
Ryglidelser discusprolapser - Tim 08.04.16.aspx;Ryglidelser discusprolapser - Tim 08.04.16.aspx;Diverse faglige spørgsmål ;Foredrag;Personskade;False;Success
Ryglidelser - Tim 08.04.16.aspx;Ryglidelser - Tim 08.04.16.aspx;Lægelige spørgsmål ;Lægefaglig undervisning ;Personskade;False;Success
Forsøgertab til børn.aspx;Forsøgertab til børn.aspx;EAL - de enkelte bestemmelser;(O) EAL § 14;Personskade;False;Success
Hjernerystelse og hovedtraume - Bent 08.04.16.aspx;Hjernerystelse og hovedtraume - Bent 08.04.16.aspx;Diverse faglige spørgsmål ;Foredrag;Personskade;False;Success
Glasgow Coma Score GCS.aspx;Glasgow Coma Score GCS.aspx;Lægelige spørgsmål ;Lægefaglig undervisning ;Personskade;False;Success
Hjernerystelse-hovedtraume - Bent 08.04.16.aspx;Hjernerystelse-hovedtraume - Bent 08.04.16.aspx;Lægelige spørgsmål ;Lægefaglig undervisning ;Personskade;False;Success
Fastsættelse af årsløn - skadelidte på deltid.aspx;Fastsættelse af årsløn - skadelidte på deltid.aspx;EAL - de enkelte bestemmelser ;(H) EAL § 7;Personskade;False;Success
Dårlig sagsbehandling i kommunen - kan vi nægte at betale sygedagpengeregres eller gøre kommunen erstatningsansvarlig TA.aspx;Dårlig sagsbehandling i kommunen - kan vi nægte at betale sygedagpengeregres eller gøre kommunen erstatningsansvarlig TA.aspx;EAL - de enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
EAL temadag 18.09.13 - Prolapser og årsagssammenhæng.aspx;EAL temadag 18.09.13 - Prolapser og årsagssammenhæng.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Gennemgang af retsstilling.aspx;Gennemgang af retsstilling.aspx;EAL - De enkelte bestemmelser;(U) EAL § 26a;Personskade;False;Success
Selskabernes indberetningspligt B-indkomst.aspx;Selskabernes indberetningspligt B-indkomst.aspx;Forretningsgange;Forsikring & Pension;Personskade;False;Error
Skadelidte arbejdsløs på skadetidspunkt.aspx;Skadelidte arbejdsløs på skadetidspunkt.aspx;EAL - de enkelte bestemmelser;(H) EAL § 7;Personskade;False;Success
Kontonumre mv.aspx;Kontonumre mv.aspx;Forretningsgange;Generel skadepolitik;Personskade;False;Success
Konsensus om skuldergener ved påkørsel bagfra - Bent 22.10.15.aspx;Konsensus om skuldergener ved påkørsel bagfra - Bent 22.10.15.aspx;Lægelige spørgsmål ;Konsensus om skulderskader ved påkørsel bagfra - Bent 22.10.15;Personskade;False;Success
Skulderskader - Tim 04.12.15.aspx;Skulderskader - Tim 04.12.15.aspx;Lægelige spørgsmål;Lægefaglig undervisning ;Personskade;False;Success
Skulderskader - Bent 13.12.13.aspx;Skulderskader - Bent 13.12.13.aspx;Lægelige spørgsmål ;Lægefaglig undervisning ;Personskade;False;Success
Skulder skader - Tim 04.12.15.aspx;Skulder skader - Tim 04.12.15.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Akutte knæskader - Tim 11.04.14.aspx;Akutte knæskader - Tim 11.04.14.aspx;Lægelige spørgsmål ;Lægefaglig undervisning ;Personskade;False;Success
Knæskader - Tim 11.04.14.aspx;Knæskader - Tim 11.04.14.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Prolapser og årsagssammenhæng - Tim 18.09.13.aspx;Prolapser og årsagssammenhæng - Tim 18.09.13.aspx;Lægelige spørgsmål ;Lægefaglig undervisning ;Personskade;False;Success
Luise Hougaard - Ny førtidspension og flexjob reform 15.11.13.aspx;Luise Hougaard - Ny førtidspension og flexjob reform 15.11.13.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Ankestyrelsens principafgørelse 108-12.aspx;Ankestyrelsens principafgørelse 108-12.aspx;Forretningsgange;Brug af socialrådgiver;Personskade;False;Success
